order_id,customer_id,product_id,order_date,product_price,product_rating,product_historical_return_rate,customer_age,customer_previous_orders,customer_previous_returns,customer_return_rate,quantity,discount_pct,delivery_distance_km,expected_delivery_days,order_month,order_day_of_week,category,payment_type,discount_bucket,price_bucket,returned
O004174,C07136,P00142,2025-02-07 23:24:21.546538,4262.31,4.07,0.2114,40,13,1,0.0769230769230769,1,21.8,21.7,3,2,4,Fashion,Credit Card,Medium,Premium,1
O004175,C01794,P01998,2025-02-07 23:37:27.806195,399.29,4.29,0.1681,31,10,0,0.0,2,24.5,7.9,3,2,4,Footwear,Credit Card,Medium,Budget,0
O004176,C02736,P00684,2025-02-07 23:50:34.065851,523.18,3.47,0.2227,24,6,0,0.0,2,8.6,14.5,5,2,4,Fashion,Credit Card,Low,Mid,0
O004177,C04659,P01392,2025-02-08 00:03:40.325508,2604.68,4.29,0.0515,37,6,1,0.1666666666666666,1,13.9,21.8,3,2,5,Books,Debit Card,Medium,Premium,0
O004178,C07450,P02231,2025-02-08 00:16:46.585164,1575.42,4.14,0.233,56,8,4,0.5,1,6.6,5.8,2,2,5,Home & Kitchen,UPI,Low,Premium,0
O004179,C03953,P02043,2025-02-08 00:29:52.844821,2054.51,4.15,0.1672,52,6,1,0.1666666666666666,1,19.8,13.2,2,2,5,Beauty,COD,Medium,Premium,0
O004180,C04415,P00644,2025-02-08 00:42:59.104477,443.01,3.57,0.2891,41,6,2,0.3333333333333333,1,0.0,6.9,3,2,5,Fashion,Wallet,Low,Budget,1
O004181,C01746,P01741,2025-02-08 00:56:05.364134,430.12,4.08,0.3121,64,11,1,0.0909090909090909,1,24.2,9.4,3,2,5,Fashion,UPI,Medium,Budget,1
O004182,C04768,P02380,2025-02-08 01:09:11.623790,1698.69,3.9,0.2627,18,5,1,0.2,1,11.2,15.8,3,2,5,Footwear,COD,Medium,Premium,1
O004183,C00088,P00333,2025-02-08 01:22:17.883447,779.15,4.17,0.147,32,10,1,0.1,1,17.8,20.5,4,2,5,Footwear,Debit Card,Medium,Mid,0
O004184,C03992,P01562,2025-02-08 01:35:24.143103,2263.88,4.2,0.1526,53,7,1,0.1428571428571428,1,17.4,8.0,2,2,5,Home & Kitchen,UPI,Medium,Premium,1
O004185,C05887,P01677,2025-02-08 01:48:30.402760,1997.77,4.26,0.107,64,8,3,0.375,1,30.4,23.4,4,2,5,Sports,Credit Card,High,Premium,0
O004186,C04521,P00835,2025-02-08 02:01:36.662416,932.72,4.03,0.2385,64,11,3,0.2727272727272727,2,24.7,8.6,2,2,5,Footwear,Credit Card,Medium,Mid,0
O004187,C01458,P01735,2025-02-08 02:14:42.922073,1711.35,4.03,0.2636,39,10,4,0.4,1,12.8,15.0,3,2,5,Fashion,Credit Card,Medium,Premium,1
O004188,C02716,P01457,2025-02-08 02:27:49.181729,4938.47,4.53,0.1063,39,7,1,0.1428571428571428,1,20.0,3.6,3,2,5,Books,Credit Card,Medium,Premium,0
O004189,C02700,P00959,2025-02-08 02:40:55.441386,488.3,3.8,0.0785,23,0,0,0.0,2,5.5,18.3,2,2,5,Sports,Debit Card,Low,Budget,0
O004190,C01832,P01533,2025-02-08 02:54:01.701042,910.86,3.48,0.1281,62,12,1,0.0833333333333333,1,1.8,2.1,3,2,5,Sports,Debit Card,Low,Mid,0
O004191,C05954,P01122,2025-02-08 03:07:07.960699,2370.18,3.62,0.2389,48,6,2,0.3333333333333333,2,35.8,28.8,2,2,5,Fashion,Wallet,High,Premium,1
O004192,C06128,P01501,2025-02-08 03:20:14.220355,2787.6,4.5,0.1443,59,9,0,0.0,1,10.9,5.8,2,2,5,Electronics,Debit Card,Medium,Premium,0
O004193,C03773,P01667,2025-02-08 03:33:20.480012,1711.59,3.93,0.253,42,8,2,0.25,2,17.3,12.3,2,2,5,Fashion,Debit Card,Medium,Premium,1
O004194,C06402,P01970,2025-02-08 03:46:26.739668,4037.08,3.54,0.02,53,10,2,0.2,1,18.8,29.6,4,2,5,Books,Credit Card,Medium,Premium,0
O004195,C01014,P02352,2025-02-08 03:59:32.999324,3614.03,4.15,0.3016,32,7,1,0.1428571428571428,1,34.5,30.5,3,2,5,Fashion,Debit Card,High,Premium,1
O004196,C03360,P00333,2025-02-08 04:12:39.258981,779.15,4.17,0.147,42,10,4,0.4,2,38.0,12.8,3,2,5,Footwear,UPI,High,Mid,1
O004197,C03135,P00180,2025-02-08 04:25:45.518637,9718.07,3.3,0.0442,51,14,2,0.1428571428571428,3,16.0,17.2,3,2,5,Electronics,COD,Medium,Luxury,0
O004198,C02522,P00912,2025-02-08 04:38:51.778294,656.46,3.27,0.1106,20,7,3,0.4285714285714285,1,11.7,7.7,2,2,5,Electronics,UPI,Medium,Mid,1
O004199,C04638,P01606,2025-02-08 04:51:58.037950,508.5,4.51,0.2655,41,9,2,0.2222222222222222,1,2.8,41.3,3,2,5,Fashion,COD,Low,Mid,1
O004200,C05569,P01928,2025-02-08 05:05:04.297607,1396.94,3.91,0.0517,32,4,0,0.0,1,8.3,21.2,4,2,5,Electronics,COD,Low,Mid,1
O004201,C01713,P01958,2025-02-08 05:18:10.557263,1211.13,4.71,0.1502,59,7,0,0.0,1,18.6,3.5,2,2,5,Books,Credit Card,Medium,Mid,0
O004202,C01920,P00365,2025-02-08 05:31:16.816920,1579.41,3.0,0.0662,42,7,1,0.1428571428571428,1,3.0,50.7,4,2,5,Beauty,Credit Card,Low,Premium,0
O004203,C02722,P00133,2025-02-08 05:44:23.076576,3275.63,4.21,0.0227,49,10,2,0.2,1,26.6,10.7,2,2,5,Beauty,Credit Card,High,Premium,0
O004204,C02560,P00276,2025-02-08 05:57:29.336233,1445.09,4.15,0.0218,45,12,1,0.0833333333333333,1,23.5,30.6,3,2,5,Books,COD,Medium,Mid,1
O004205,C07228,P00785,2025-02-08 06:10:35.595889,3380.84,3.96,0.1334,59,8,1,0.125,1,5.3,1.9,2,2,5,Sports,Credit Card,Low,Premium,0
O004206,C05628,P01291,2025-02-08 06:23:41.855546,1045.5,4.84,0.1043,19,4,2,0.5,1,16.8,12.5,3,2,5,Home & Kitchen,UPI,Medium,Mid,0
O004207,C03204,P00607,2025-02-08 06:36:48.115202,522.51,3.88,0.2498,24,6,0,0.0,1,16.4,6.5,3,2,5,Fashion,Debit Card,Medium,Mid,1
O004208,C04272,P01249,2025-02-08 06:49:54.374859,150.0,4.93,0.2733,42,6,0,0.0,2,9.1,25.9,5,2,5,Fashion,COD,Low,Budget,0
O004209,C02597,P01659,2025-02-08 07:03:00.634515,3116.9,3.95,0.0606,41,8,2,0.25,1,27.9,8.1,3,2,5,Books,COD,High,Premium,0
O004210,C07712,P00289,2025-02-08 07:16:06.894172,590.46,4.53,0.0915,28,12,6,0.5,2,34.9,12.9,2,2,5,Books,UPI,High,Mid,0
O004211,C04937,P01996,2025-02-08 07:29:13.153828,3093.31,4.14,0.02,63,8,3,0.375,2,18.0,21.9,3,2,5,Sports,Credit Card,Medium,Premium,0
O004212,C05384,P01747,2025-02-08 07:42:19.413485,4070.76,3.54,0.1477,35,7,2,0.2857142857142857,1,23.4,8.5,3,2,5,Footwear,UPI,Medium,Premium,1
O004213,C00333,P00177,2025-02-08 07:55:25.673141,430.64,4.49,0.0332,32,17,4,0.2352941176470588,1,10.0,9.7,3,2,5,Electronics,Wallet,Low,Budget,0
O004214,C07217,P00949,2025-02-08 08:08:31.932798,3765.58,3.84,0.2117,46,11,3,0.2727272727272727,1,38.0,7.1,2,2,5,Footwear,Credit Card,High,Premium,1
O004215,C05864,P01978,2025-02-08 08:21:38.192454,573.29,3.85,0.0657,27,7,0,0.0,1,17.9,7.1,3,2,5,Beauty,Debit Card,Medium,Mid,0
O004216,C03961,P00485,2025-02-08 08:34:44.452111,1922.48,4.05,0.1559,62,13,2,0.1538461538461538,1,45.7,40.8,5,2,5,Footwear,Credit Card,Very High,Premium,1
O004217,C03205,P00704,2025-02-08 08:47:50.711767,588.46,4.36,0.0971,32,8,1,0.125,2,11.3,8.2,3,2,5,Electronics,Debit Card,Medium,Mid,0
O004218,C04571,P00803,2025-02-08 09:00:56.971424,588.81,3.58,0.1189,50,9,0,0.0,3,23.0,15.9,2,2,5,Home & Kitchen,Wallet,Medium,Mid,0
O004219,C04537,P00714,2025-02-08 09:14:03.231080,5571.49,4.16,0.0391,21,8,2,0.25,1,13.3,1.0,3,2,5,Books,Debit Card,Medium,Luxury,0
O004220,C03941,P00632,2025-02-08 09:27:09.490737,563.15,4.88,0.0257,43,10,1,0.1,1,14.7,8.3,2,2,5,Books,Debit Card,Medium,Mid,0
O004221,C02015,P00064,2025-02-08 09:40:15.750393,1142.43,3.59,0.116,48,5,3,0.6,1,26.7,18.1,3,2,5,Beauty,Debit Card,High,Mid,0
O004222,C03377,P01680,2025-02-08 09:53:22.010050,1122.35,4.08,0.148,41,8,0,0.0,1,16.2,17.8,3,2,5,Electronics,UPI,Medium,Mid,0
O004223,C01820,P00654,2025-02-08 10:06:28.269706,2945.27,3.68,0.073,31,5,0,0.0,1,31.4,9.1,3,2,5,Electronics,Wallet,High,Premium,0
O004224,C06255,P01536,2025-02-08 10:19:34.529363,540.93,4.85,0.1151,29,12,0,0.0,1,23.7,2.6,2,2,5,Books,Credit Card,Medium,Mid,0
O004225,C03213,P00043,2025-02-08 10:32:40.789019,425.87,3.58,0.2224,34,5,1,0.2,1,15.9,11.7,2,2,5,Fashion,Debit Card,Medium,Budget,0
O004226,C04062,P02362,2025-02-08 10:45:47.048676,507.62,4.07,0.0508,19,9,1,0.1111111111111111,3,30.0,6.0,3,2,5,Electronics,UPI,High,Mid,0
O004227,C04050,P00069,2025-02-08 10:58:53.308332,1615.32,5.0,0.0994,39,11,2,0.1818181818181818,1,13.6,17.0,3,2,5,Beauty,COD,Medium,Premium,0
O004228,C06168,P00761,2025-02-08 11:11:59.567989,1369.6,4.5,0.3088,54,6,3,0.5,1,21.2,29.1,4,2,5,Fashion,Debit Card,Medium,Mid,0
O004229,C01649,P00224,2025-02-08 11:25:05.827645,1980.68,4.66,0.2073,63,12,0,0.0,2,9.1,21.8,4,2,5,Fashion,Debit Card,Low,Premium,0
O004230,C07412,P02333,2025-02-08 11:38:12.087302,1455.2,4.14,0.0604,25,6,2,0.3333333333333333,1,32.7,16.6,4,2,5,Sports,Credit Card,High,Mid,0
O004231,C01271,P00821,2025-02-08 11:51:18.346958,1032.83,4.57,0.2222,35,5,1,0.2,1,26.0,13.2,3,2,5,Fashion,COD,High,Mid,0
O004232,C04593,P01154,2025-02-08 12:04:24.606615,726.17,3.3,0.0683,21,7,3,0.4285714285714285,1,18.8,12.4,3,2,5,Sports,Credit Card,Medium,Mid,0
O004233,C00360,P00736,2025-02-08 12:17:30.866271,630.39,4.03,0.2387,53,7,1,0.1428571428571428,1,13.2,7.8,2,2,5,Fashion,COD,Medium,Mid,1
O004234,C04207,P00767,2025-02-08 12:30:37.125928,10580.37,3.94,0.1549,60,9,4,0.4444444444444444,1,27.7,28.7,2,2,5,Electronics,UPI,High,Luxury,0
O004235,C02825,P01804,2025-02-08 12:43:43.385584,2045.16,4.43,0.2455,47,9,1,0.1111111111111111,1,8.4,6.4,3,2,5,Fashion,COD,Low,Premium,0
O004236,C06345,P01209,2025-02-08 12:56:49.645241,1561.49,4.28,0.244,26,9,0,0.0,1,15.6,17.0,3,2,5,Fashion,Debit Card,Medium,Premium,0
O004237,C04705,P01671,2025-02-08 13:09:55.904897,421.63,4.27,0.0628,52,9,3,0.3333333333333333,1,13.3,25.1,2,2,5,Beauty,UPI,Medium,Budget,0
O004238,C04466,P02454,2025-02-08 13:23:02.164554,767.57,4.3,0.0948,22,6,0,0.0,1,8.7,27.5,4,2,5,Beauty,Debit Card,Low,Mid,0
O004239,C01340,P02099,2025-02-08 13:36:08.424210,1038.58,4.34,0.1462,37,16,3,0.1875,2,23.3,6.2,2,2,5,Beauty,Credit Card,Medium,Mid,0
O004240,C05338,P00176,2025-02-08 13:49:14.683867,1090.45,4.31,0.1194,45,7,2,0.2857142857142857,2,19.6,7.2,2,2,5,Home & Kitchen,Debit Card,Medium,Mid,0
O004241,C04637,P01978,2025-02-08 14:02:20.943523,573.29,3.85,0.0657,56,12,1,0.0833333333333333,1,33.8,17.5,2,2,5,Beauty,UPI,High,Mid,0
O004242,C04616,P00040,2025-02-08 14:15:27.203180,524.27,4.16,0.0911,38,6,4,0.6666666666666666,2,21.2,6.3,3,2,5,Beauty,UPI,Medium,Mid,0
O004243,C00357,P00576,2025-02-08 14:28:33.462836,839.89,3.92,0.0817,25,9,2,0.2222222222222222,2,13.8,62.2,5,2,5,Electronics,Credit Card,Medium,Mid,0
O004244,C02975,P00417,2025-02-08 14:41:39.722493,6641.22,3.16,0.1389,18,9,2,0.2222222222222222,2,17.7,31.2,4,2,5,Beauty,Wallet,Medium,Luxury,1
O004245,C06835,P00690,2025-02-08 14:54:45.982149,460.14,3.46,0.1474,21,8,3,0.375,2,18.3,14.9,3,2,5,Sports,UPI,Medium,Budget,1
O004246,C04448,P02006,2025-02-08 15:07:52.241806,1444.36,4.27,0.0956,26,8,1,0.125,1,15.8,13.0,2,2,5,Beauty,UPI,Medium,Mid,0
O004247,C07102,P00974,2025-02-08 15:20:58.501462,1064.88,4.88,0.132,58,6,2,0.3333333333333333,4,34.6,3.7,3,2,5,Home & Kitchen,Debit Card,High,Mid,1
O004248,C06959,P00532,2025-02-08 15:34:04.761119,892.39,3.28,0.0923,31,16,5,0.3125,2,5.9,16.1,2,2,5,Electronics,UPI,Low,Mid,0
O004249,C01510,P02325,2025-02-08 15:47:11.020775,1382.45,4.13,0.244,50,5,1,0.2,1,35.3,22.7,3,2,5,Fashion,Credit Card,High,Mid,0
O004250,C02312,P00593,2025-02-08 16:00:17.280432,452.23,3.34,0.2762,21,8,0,0.0,1,3.2,16.2,4,2,5,Footwear,UPI,Low,Budget,0
O004251,C05682,P02184,2025-02-08 16:13:23.540088,1043.95,3.99,0.2434,54,8,0,0.0,1,30.4,28.0,2,2,5,Fashion,UPI,High,Mid,1
O004252,C06250,P00128,2025-02-08 16:26:29.799744,1380.56,4.28,0.02,26,6,2,0.3333333333333333,1,4.1,15.7,2,2,5,Books,UPI,Low,Mid,0
O004253,C04939,P02444,2025-02-08 16:39:36.059401,861.62,3.25,0.02,31,9,3,0.3333333333333333,1,23.5,7.6,3,2,5,Books,Debit Card,Medium,Mid,0
O004254,C03449,P00207,2025-02-08 16:52:42.319057,1054.85,3.86,0.1401,46,7,1,0.1428571428571428,1,22.3,12.5,3,2,5,Beauty,UPI,Medium,Mid,0
O004255,C05938,P01159,2025-02-08 17:05:48.578714,757.26,4.25,0.234,44,8,1,0.125,1,14.0,21.2,3,2,5,Fashion,Debit Card,Medium,Mid,0
O004256,C07040,P01951,2025-02-08 17:18:54.838370,769.64,5.0,0.1823,53,6,1,0.1666666666666666,1,25.3,48.3,3,2,5,Home & Kitchen,UPI,High,Mid,0
O004257,C05852,P01342,2025-02-08 17:32:01.098027,763.86,4.94,0.0863,45,4,0,0.0,1,12.9,1.0,2,2,5,Electronics,UPI,Medium,Mid,0
O004258,C01635,P01471,2025-02-08 17:45:07.357683,575.5,3.83,0.0743,37,10,0,0.0,1,28.1,18.2,3,2,5,Electronics,Debit Card,High,Mid,0
O004259,C02395,P00635,2025-02-08 17:58:13.617340,1035.58,4.1,0.2332,40,5,1,0.2,1,14.1,13.2,2,2,5,Footwear,COD,Medium,Mid,0
O004260,C06495,P00554,2025-02-08 18:11:19.876996,1444.79,3.99,0.0751,31,9,3,0.3333333333333333,1,14.8,18.0,4,2,5,Books,UPI,Medium,Mid,0
O004261,C04932,P01976,2025-02-08 18:24:26.136653,986.95,4.29,0.0769,52,7,1,0.1428571428571428,1,23.4,1.3,4,2,5,Books,Credit Card,Medium,Mid,0
O004262,C03014,P01383,2025-02-08 18:37:32.396309,1277.22,4.63,0.1445,52,12,2,0.1666666666666666,2,15.7,20.5,3,2,5,Home & Kitchen,UPI,Medium,Mid,0
O004263,C00901,P02206,2025-02-08 18:50:38.655966,2202.82,4.12,0.1009,18,7,1,0.1428571428571428,1,0.0,44.4,4,2,5,Electronics,Credit Card,Low,Premium,0
O004264,C04577,P00506,2025-02-08 19:03:44.915622,1086.0,3.03,0.1173,21,9,3,0.3333333333333333,1,0.0,8.3,2,2,5,Electronics,UPI,Low,Mid,0
O004265,C05917,P01535,2025-02-08 19:16:51.175279,1904.9,4.05,0.1518,33,6,1,0.1666666666666666,1,21.8,21.7,3,2,5,Sports,COD,Medium,Premium,0
O004266,C00967,P02280,2025-02-08 19:29:57.434935,1865.3,3.04,0.02,46,10,0,0.0,2,34.1,12.4,2,2,5,Books,Credit Card,High,Premium,0
O004267,C04447,P00677,2025-02-08 19:43:03.694592,308.88,3.5,0.0932,32,5,1,0.2,1,29.0,17.7,3,2,5,Home & Kitchen,Debit Card,High,Budget,1
O004268,C01550,P00318,2025-02-08 19:56:09.954248,853.38,4.17,0.1657,18,8,1,0.125,2,9.5,11.6,3,2,5,Footwear,UPI,Low,Mid,1
O004269,C03089,P02271,2025-02-08 20:09:16.213905,679.08,3.95,0.1159,28,4,0,0.0,1,12.1,1.0,2,2,5,Home & Kitchen,Credit Card,Medium,Mid,0
O004270,C07397,P01974,2025-02-08 20:22:22.473561,3332.81,4.19,0.2305,40,12,3,0.25,1,13.3,39.2,4,2,5,Fashion,UPI,Medium,Premium,0
O004271,C00930,P01763,2025-02-08 20:35:28.733218,612.16,3.82,0.1873,45,11,0,0.0,1,21.7,26.0,4,2,5,Fashion,UPI,Medium,Mid,0
O004272,C03545,P01164,2025-02-08 20:48:34.992874,216.64,4.01,0.02,19,12,2,0.1666666666666666,1,39.6,23.0,3,2,5,Books,UPI,High,Budget,0
O004273,C00598,P00778,2025-02-08 21:01:41.252531,1038.64,4.55,0.1417,54,7,0,0.0,1,20.7,5.1,2,2,5,Home & Kitchen,Credit Card,Medium,Mid,1
O004274,C03160,P01841,2025-02-08 21:14:47.512187,754.88,3.51,0.1723,59,10,2,0.2,1,5.9,16.4,2,2,5,Footwear,Debit Card,Low,Mid,0
O004275,C03037,P01086,2025-02-08 21:27:53.771844,4302.78,4.46,0.1539,55,7,3,0.4285714285714285,1,26.5,8.5,3,2,5,Home & Kitchen,UPI,High,Premium,1
O004276,C02213,P00212,2025-02-08 21:41:00.031500,463.3,3.62,0.1422,46,8,3,0.375,2,35.5,25.8,3,2,5,Beauty,Credit Card,High,Budget,0
O004277,C04834,P01879,2025-02-08 21:54:06.291157,3610.0,3.88,0.2365,29,6,1,0.1666666666666666,2,13.1,41.6,4,2,5,Fashion,UPI,Medium,Premium,0
O004278,C03509,P00296,2025-02-08 22:07:12.550813,591.08,3.89,0.3035,20,10,5,0.5,1,30.6,6.2,2,2,5,Fashion,UPI,High,Mid,1
O004279,C07448,P00417,2025-02-08 22:20:18.810470,6641.22,3.16,0.1389,38,9,4,0.4444444444444444,1,0.0,26.3,2,2,5,Beauty,UPI,Low,Luxury,0
O004280,C05246,P01978,2025-02-08 22:33:25.070126,573.29,3.85,0.0657,28,8,3,0.375,1,28.6,5.8,2,2,5,Beauty,UPI,High,Mid,0
O004281,C06919,P01348,2025-02-08 22:46:31.329783,1360.11,3.4,0.0536,21,14,0,0.0,1,0.0,23.3,3,2,5,Beauty,UPI,Low,Mid,0
O004282,C03251,P01925,2025-02-08 22:59:37.589439,1612.16,4.46,0.2886,33,7,3,0.4285714285714285,1,14.3,24.1,3,2,5,Fashion,UPI,Medium,Premium,0
O004283,C05252,P02209,2025-02-08 23:12:43.849096,444.17,4.08,0.1258,37,6,3,0.5,2,19.3,8.7,2,2,5,Home & Kitchen,UPI,Medium,Budget,0
O004284,C01506,P02196,2025-02-08 23:25:50.108752,1486.02,3.84,0.2085,29,6,0,0.0,1,35.2,2.6,2,2,5,Footwear,UPI,High,Mid,0
O004285,C04501,P01624,2025-02-08 23:38:56.368409,3319.98,4.43,0.1654,50,10,0,0.0,1,13.1,14.4,2,2,5,Home & Kitchen,Credit Card,Medium,Premium,0
O004286,C06393,P01707,2025-02-08 23:52:02.628065,2300.6,3.86,0.204,30,6,4,0.6666666666666666,1,14.2,9.6,2,2,5,Fashion,Debit Card,Medium,Premium,0
O004287,C00069,P01196,2025-02-09 00:05:08.887722,506.22,3.69,0.2015,21,7,0,0.0,2,18.8,6.5,3,2,6,Fashion,Credit Card,Medium,Mid,0
O004288,C03164,P01831,2025-02-09 00:18:15.147378,2498.57,3.8,0.0951,32,10,0,0.0,2,0.0,18.4,2,2,6,Electronics,UPI,Low,Premium,1
O004289,C01383,P01102,2025-02-09 00:31:21.407035,1925.77,4.79,0.2966,34,14,1,0.0714285714285714,2,29.8,25.0,2,2,6,Fashion,Debit Card,High,Premium,0
O004290,C07510,P01214,2025-02-09 00:44:27.666691,1479.21,4.56,0.2394,39,9,0,0.0,2,27.5,1.9,1,2,6,Fashion,UPI,High,Mid,0
O004291,C03705,P00129,2025-02-09 00:57:33.926348,1819.08,4.48,0.1818,62,8,1,0.125,1,18.0,1.7,3,2,6,Fashion,Credit Card,Medium,Premium,0
O004292,C03748,P00030,2025-02-09 01:10:40.186004,1620.23,3.43,0.0653,64,10,8,0.8,1,24.0,24.1,3,2,6,Electronics,UPI,Medium,Premium,0
O004293,C07822,P00984,2025-02-09 01:23:46.445661,1252.29,4.2,0.0942,42,5,0,0.0,1,19.9,23.8,4,2,6,Electronics,Debit Card,Medium,Mid,0
O004294,C07024,P00465,2025-02-09 01:36:52.705317,551.63,3.34,0.2467,51,7,1,0.1428571428571428,1,28.2,8.0,3,2,6,Footwear,UPI,High,Mid,0
O004295,C06119,P01320,2025-02-09 01:49:58.964974,2713.82,3.87,0.282,41,11,0,0.0,3,15.5,33.8,3,2,6,Fashion,UPI,Medium,Premium,1
O004296,C00858,P00123,2025-02-09 02:03:05.224630,487.22,3.89,0.0897,20,11,2,0.1818181818181818,1,20.6,74.6,4,2,6,Beauty,Credit Card,Medium,Budget,0
O004297,C02705,P02253,2025-02-09 02:16:11.484287,7705.96,4.09,0.1996,21,12,2,0.1666666666666666,2,22.1,11.8,1,2,6,Footwear,UPI,Medium,Luxury,0
O004298,C04577,P01112,2025-02-09 02:29:17.743943,955.71,4.78,0.0397,21,9,3,0.3333333333333333,4,25.9,8.3,3,2,6,Sports,Wallet,High,Mid,0
O004299,C05841,P02444,2025-02-09 02:42:24.003600,861.62,3.25,0.02,54,16,6,0.375,1,0.0,21.1,4,2,6,Books,UPI,Low,Mid,0
O004300,C00578,P00340,2025-02-09 02:55:30.263256,521.97,4.02,0.02,42,9,0,0.0,1,12.2,8.7,3,2,6,Books,UPI,Medium,Mid,0
O004301,C07802,P00306,2025-02-09 03:08:36.522913,3469.86,3.85,0.2449,24,10,3,0.3,1,26.8,9.7,2,2,6,Fashion,UPI,High,Premium,1
O004302,C02150,P01222,2025-02-09 03:21:42.782569,519.4,4.81,0.2285,58,6,3,0.5,1,17.9,8.5,2,2,6,Fashion,UPI,Medium,Mid,1
O004303,C07310,P00241,2025-02-09 03:34:49.042226,2179.54,4.0,0.1042,32,9,3,0.3333333333333333,1,19.4,11.8,4,2,6,Electronics,UPI,Medium,Premium,1
O004304,C04703,P01141,2025-02-09 03:47:55.301882,800.6,3.89,0.102,43,4,0,0.0,1,16.8,5.8,2,2,6,Electronics,Wallet,Medium,Mid,0
O004305,C06864,P01307,2025-02-09 04:01:01.561539,2766.51,3.45,0.1142,44,10,2,0.2,1,24.1,7.6,2,2,6,Sports,UPI,Medium,Premium,0
O004306,C05199,P02295,2025-02-09 04:14:07.821195,2555.92,4.33,0.2203,44,10,3,0.3,1,8.5,7.0,2,2,6,Fashion,COD,Low,Premium,1
O004307,C03064,P01710,2025-02-09 04:27:14.080852,2654.92,3.74,0.2977,23,9,1,0.1111111111111111,1,28.7,4.9,2,2,6,Fashion,UPI,High,Premium,0
O004308,C02621,P00819,2025-02-09 04:40:20.340508,5062.36,3.57,0.1754,57,9,2,0.2222222222222222,1,11.4,14.7,3,2,6,Beauty,UPI,Medium,Luxury,0
O004309,C03967,P02215,2025-02-09 04:53:26.600165,544.13,3.89,0.1147,54,10,6,0.6,3,20.0,47.6,3,2,6,Sports,COD,Medium,Mid,1
O004310,C06434,P01601,2025-02-09 05:06:32.859821,651.93,3.53,0.1897,34,7,3,0.4285714285714285,1,4.7,10.0,2,2,6,Footwear,Debit Card,Low,Mid,1
O004311,C06341,P00254,2025-02-09 05:19:39.119477,451.52,4.45,0.2107,31,4,0,0.0,1,13.9,8.2,2,2,6,Footwear,UPI,Medium,Budget,0
O004312,C07396,P01782,2025-02-09 05:32:45.379134,1685.91,4.0,0.0491,20,6,2,0.3333333333333333,1,34.0,13.2,3,2,6,Books,UPI,High,Premium,0
O004313,C06495,P01547,2025-02-09 05:45:51.638790,2549.9,4.39,0.0904,31,9,3,0.3333333333333333,1,22.1,5.7,4,2,6,Sports,Credit Card,Medium,Premium,0
O004314,C03578,P02225,2025-02-09 05:58:57.898447,150.0,3.74,0.2041,58,8,3,0.375,1,17.1,6.4,3,2,6,Footwear,Credit Card,Medium,Budget,0
O004315,C06166,P00266,2025-02-09 06:12:04.158103,2971.21,4.52,0.098,48,6,2,0.3333333333333333,1,40.8,2.5,3,2,6,Books,UPI,Very High,Premium,0
O004316,C02923,P00042,2025-02-09 06:25:10.417760,2454.82,3.63,0.2728,23,8,2,0.25,1,14.2,5.6,2,2,6,Fashion,UPI,Medium,Premium,1
O004317,C05871,P00502,2025-02-09 06:38:16.677416,660.83,3.63,0.0887,54,8,2,0.25,3,22.3,2.7,2,2,6,Books,Debit Card,Medium,Mid,0
O004318,C03722,P01734,2025-02-09 06:51:22.937073,1490.46,3.41,0.2835,45,10,1,0.1,1,29.2,25.8,2,2,6,Fashion,COD,High,Mid,0
O004319,C07190,P02106,2025-02-09 07:04:29.196729,6424.94,4.05,0.1242,20,4,2,0.5,1,7.0,5.2,2,2,6,Electronics,Debit Card,Low,Luxury,0
O004320,C05789,P02324,2025-02-09 07:17:35.456386,1805.07,4.87,0.1128,43,9,2,0.2222222222222222,2,7.9,5.6,3,2,6,Sports,UPI,Low,Premium,0
O004321,C05172,P02007,2025-02-09 07:30:41.716042,5808.15,4.58,0.0692,38,3,0,0.0,1,22.2,6.1,2,2,6,Beauty,Debit Card,Medium,Luxury,0
O004322,C04498,P01768,2025-02-09 07:43:47.975699,860.25,3.72,0.1192,36,9,1,0.1111111111111111,1,23.3,1.9,2,2,6,Home & Kitchen,Credit Card,Medium,Mid,0
O004323,C02320,P01061,2025-02-09 07:56:54.235355,743.23,3.39,0.2357,54,12,1,0.0833333333333333,1,29.7,11.4,4,2,6,Fashion,UPI,High,Mid,0
O004324,C03142,P01242,2025-02-09 08:10:00.495012,879.7,3.53,0.1052,37,5,0,0.0,4,18.1,3.2,2,2,6,Books,Debit Card,Medium,Mid,0
O004325,C03168,P02427,2025-02-09 08:23:06.754668,650.74,3.93,0.223,30,9,0,0.0,1,4.8,12.8,4,2,6,Fashion,Debit Card,Low,Mid,0
O004326,C05273,P01092,2025-02-09 08:36:13.014325,1562.7,4.32,0.1411,29,8,3,0.375,4,7.0,27.0,3,2,6,Electronics,COD,Low,Premium,1
O004327,C05205,P01604,2025-02-09 08:49:19.273981,4597.64,4.19,0.2195,42,6,0,0.0,1,23.8,33.2,3,2,6,Fashion,Credit Card,Medium,Premium,1
O004328,C06001,P02246,2025-02-09 09:02:25.533638,2099.65,4.42,0.0651,47,13,0,0.0,2,38.0,35.7,3,2,6,Electronics,UPI,High,Premium,1
O004329,C04029,P01737,2025-02-09 09:15:31.793294,796.11,4.14,0.194,50,7,2,0.2857142857142857,1,23.6,32.7,3,2,6,Fashion,Debit Card,Medium,Mid,0
