order_id,order_date,customer_id,product_id,category,product_price,product_rating,product_historical_return_rate,customer_age,customer_previous_orders,customer_previous_returns,customer_return_rate,quantity,discount_pct,payment_type,delivery_distance_km,expected_delivery_days,discount_bucket,price_bucket,order_month,order_day_of_week,returned
O001767,2025-01-17 01:42:14.553363,C06591,P02048,Footwear,401.05,3.93,0.1957,18,5,0,0.0,1,20.3,Credit Card,6.7,3,Medium,Budget,1,4,0
O001768,2025-01-17 01:55:20.813020,C06470,P00736,Fashion,630.39,4.03,0.2387,25,7,1,0.1429,1,32.9,Wallet,1.6,3,High,Mid,1,4,1
O001769,2025-01-17 02:08:27.072676,C07590,P02022,Home & Kitchen,1988.81,3.93,0.1195,44,6,1,0.1667,1,26.5,UPI,9.0,3,High,Premium,1,4,0
O001770,2025-01-17 02:21:33.332333,C01250,P02386,Electronics,225.97,4.26,0.1316,63,5,2,0.4,2,27.6,Credit Card,20.8,3,High,Budget,1,4,0
O001771,2025-01-17 02:34:39.591989,C01825,P02208,Electronics,1649.15,4.19,0.1134,54,8,1,0.125,1,18.4,Wallet,28.3,4,Medium,Premium,1,4,0
O001772,2025-01-17 02:47:45.851646,C01950,P02308,Electronics,1336.94,3.85,0.0561,33,11,0,0.0,2,15.5,Debit Card,26.5,3,Medium,Mid,1,4,0
O001773,2025-01-17 03:00:52.111302,C03052,P00577,Beauty,1229.43,3.94,0.1079,26,11,6,0.5455,1,30.2,Debit Card,6.8,3,High,Mid,1,4,0
O001774,2025-01-17 03:13:58.370959,C00889,P02325,Fashion,1382.45,4.13,0.244,18,10,1,0.1,1,17.2,UPI,10.4,3,Medium,Mid,1,4,1
O001775,2025-01-17 03:27:04.630615,C03550,P01188,Footwear,2460.31,4.02,0.2011,48,11,2,0.1818,1,11.8,UPI,25.4,3,Medium,Premium,1,4,1
O001776,2025-01-17 03:40:10.890272,C04601,P02018,Beauty,1641.41,3.45,0.1097,64,5,0,0.0,1,19.9,Debit Card,25.1,3,Medium,Premium,1,4,0
O001777,2025-01-17 03:53:17.149928,C03280,P01962,Fashion,984.44,3.74,0.227,52,11,5,0.4545,1,19.4,Debit Card,14.7,3,Medium,Mid,1,4,0
O001778,2025-01-17 04:06:23.409585,C03096,P00114,Beauty,530.56,4.53,0.0591,53,11,1,0.0909,1,4.6,Debit Card,28.8,3,Low,Mid,1,4,1
O001779,2025-01-17 04:19:29.669241,C07699,P00900,Sports,1748.43,4.01,0.1464,21,6,3,0.5,1,14.6,Credit Card,8.5,3,Medium,Premium,1,4,0
O001780,2025-01-17 04:32:35.928898,C06948,P02004,Footwear,1223.48,3.37,0.2491,37,5,1,0.2,4,3.6,Debit Card,5.7,3,Low,Mid,1,4,1
O001781,2025-01-17 04:45:42.188554,C05846,P01035,Footwear,668.86,4.8,0.2376,25,9,2,0.2222,1,35.6,Credit Card,14.3,4,High,Mid,1,4,0
O001782,2025-01-17 04:58:48.448211,C04784,P00360,Home & Kitchen,5108.42,3.45,0.1219,53,11,1,0.0909,1,0.0,UPI,4.6,2,Low,Luxury,1,4,0
O001783,2025-01-17 05:11:54.707867,C06699,P01271,Home & Kitchen,1865.15,3.96,0.1398,33,7,0,0.0,2,5.0,Credit Card,5.7,4,Low,Premium,1,4,0
O001784,2025-01-17 05:25:00.967524,C01777,P02281,Books,1153.57,3.74,0.0602,33,10,3,0.3,1,32.4,Credit Card,17.9,3,High,Mid,1,4,0
O001785,2025-01-17 05:38:07.227180,C03861,P01218,Books,2014.38,3.92,0.0357,43,9,1,0.1111,1,17.2,Debit Card,37.4,4,Medium,Premium,1,4,0
O001786,2025-01-17 05:51:13.486837,C06186,P01032,Home & Kitchen,1470.15,3.89,0.1261,57,5,1,0.2,1,10.4,UPI,54.4,5,Medium,Mid,1,4,0
O001787,2025-01-17 06:04:19.746493,C04167,P01883,Home & Kitchen,1844.29,4.37,0.0943,39,6,3,0.5,2,36.8,UPI,9.3,1,High,Premium,1,4,0
O001788,2025-01-17 06:17:26.006150,C06849,P00856,Fashion,7466.46,3.27,0.2053,34,10,0,0.0,1,6.4,COD,44.2,3,Low,Luxury,1,4,1
O001789,2025-01-17 06:30:32.265806,C00402,P00702,Books,1467.65,4.02,0.0701,54,4,1,0.25,3,18.1,Credit Card,8.0,3,Medium,Mid,1,4,0
O001790,2025-01-17 06:43:38.525463,C02017,P02428,Home & Kitchen,285.35,3.34,0.1322,37,9,1,0.1111,1,46.6,COD,11.5,3,Very High,Budget,1,4,0
O001791,2025-01-17 06:56:44.785119,C01305,P01144,Books,551.1,4.55,0.02,46,11,2,0.1818,2,22.6,Credit Card,7.9,3,Medium,Mid,1,4,0
O001792,2025-01-17 07:09:51.044776,C02897,P01118,Sports,470.9,4.83,0.0881,49,3,1,0.3333,1,10.6,UPI,20.0,2,Medium,Budget,1,4,1
O001793,2025-01-17 07:22:57.304432,C03124,P01138,Electronics,2558.87,4.37,0.076,46,10,5,0.5,1,11.5,UPI,16.6,4,Medium,Premium,1,4,1
O001794,2025-01-17 07:36:03.564089,C05823,P01818,Home & Kitchen,380.72,3.97,0.1546,58,6,1,0.1667,1,29.6,UPI,15.5,3,High,Budget,1,4,1
O001795,2025-01-17 07:49:09.823745,C01312,P00697,Fashion,1188.61,4.91,0.2704,34,6,0,0.0,2,37.5,Wallet,28.0,3,High,Mid,1,4,0
O001796,2025-01-17 08:02:16.083402,C05623,P00231,Home & Kitchen,667.68,3.7,0.1412,27,10,2,0.2,2,1.3,Credit Card,4.0,2,Low,Mid,1,4,0
O001797,2025-01-17 08:15:22.343058,C06580,P01156,Books,983.43,4.23,0.02,38,9,2,0.2222,1,33.5,COD,3.7,5,High,Mid,1,4,1
O001798,2025-01-17 08:28:28.602715,C06890,P01943,Electronics,3104.93,4.14,0.1362,59,8,2,0.25,2,39.1,Credit Card,9.7,3,High,Premium,1,4,0
O001799,2025-01-17 08:41:34.862371,C01336,P01001,Electronics,1601.59,4.09,0.1237,64,6,1,0.1667,2,13.8,Debit Card,3.2,3,Medium,Premium,1,4,1
O001800,2025-01-17 08:54:41.122028,C05250,P02490,Electronics,4413.19,3.28,0.1282,44,9,5,0.5556,1,29.2,COD,11.5,3,High,Premium,1,4,1
O001801,2025-01-17 09:07:47.381684,C05704,P02030,Books,995.05,4.27,0.0658,38,7,1,0.1429,1,20.5,UPI,4.2,3,Medium,Mid,1,4,0
O001802,2025-01-17 09:20:53.641341,C01823,P00967,Fashion,8545.24,3.99,0.2494,32,9,1,0.1111,1,28.7,Credit Card,14.8,3,High,Luxury,1,4,1
O001803,2025-01-17 09:33:59.900997,C02744,P00711,Home & Kitchen,2712.03,4.23,0.1124,62,9,0,0.0,2,41.5,UPI,9.9,4,Very High,Premium,1,4,0
O001804,2025-01-17 09:47:06.160654,C03133,P00656,Fashion,1278.95,4.65,0.2493,53,12,5,0.4167,1,3.1,Wallet,17.4,2,Low,Mid,1,4,1
O001805,2025-01-17 10:00:12.420310,C07107,P00656,Fashion,1278.95,4.65,0.2493,24,10,1,0.1,1,26.6,Debit Card,20.4,4,High,Mid,1,4,0
O001806,2025-01-17 10:13:18.679966,C03208,P00974,Home & Kitchen,1064.88,4.88,0.132,56,12,2,0.1667,1,3.1,COD,22.9,4,Low,Mid,1,4,0
O001807,2025-01-17 10:26:24.939623,C07502,P00281,Beauty,948.49,3.38,0.1438,21,12,0,0.0,2,11.5,Credit Card,16.5,4,Medium,Mid,1,4,0
O001808,2025-01-17 10:39:31.199279,C03172,P00276,Books,1445.09,4.15,0.0218,62,9,1,0.1111,1,11.9,COD,2.6,2,Medium,Mid,1,4,0
O001809,2025-01-17 10:52:37.458936,C05243,P00535,Footwear,2009.42,3.71,0.226,60,11,0,0.0,1,0.0,COD,1.0,3,Low,Premium,1,4,0
O001810,2025-01-17 11:05:43.718592,C01868,P01406,Sports,930.79,3.7,0.1155,53,10,3,0.3,1,13.2,Debit Card,45.9,4,Medium,Mid,1,4,0
O001811,2025-01-17 11:18:49.978249,C07800,P01342,Electronics,763.86,4.94,0.0863,27,4,2,0.5,1,34.3,UPI,11.7,4,High,Mid,1,4,0
O001812,2025-01-17 11:31:56.237905,C04045,P00680,Books,1060.41,4.36,0.0231,37,5,0,0.0,1,20.9,UPI,15.0,2,Medium,Mid,1,4,0
O001813,2025-01-17 11:45:02.497562,C06546,P02091,Sports,1441.81,3.56,0.1146,48,7,0,0.0,4,19.5,UPI,34.3,4,Medium,Mid,1,4,0
O001814,2025-01-17 11:58:08.757218,C03884,P00218,Books,6765.02,4.25,0.0736,39,8,1,0.125,2,26.6,Debit Card,7.3,3,High,Luxury,1,4,0
O001815,2025-01-17 12:11:15.016875,C04863,P01286,Fashion,4487.51,3.25,0.1997,59,8,2,0.25,1,2.1,Wallet,9.2,4,Low,Premium,1,4,0
O001816,2025-01-17 12:24:21.276531,C04731,P02466,Electronics,833.41,3.79,0.0513,61,5,1,0.2,1,30.0,UPI,9.9,3,High,Mid,1,4,0
O001817,2025-01-17 12:37:27.536188,C06391,P00257,Fashion,744.5,3.87,0.2404,53,10,2,0.2,1,0.0,Debit Card,18.2,2,Low,Mid,1,4,0
O001818,2025-01-17 12:50:33.795844,C07685,P00877,Home & Kitchen,4071.09,4.43,0.0954,42,8,3,0.375,3,28.0,Wallet,3.0,2,High,Premium,1,4,0
O001819,2025-01-17 13:03:40.055501,C00612,P01395,Sports,2233.4,4.38,0.1322,39,6,0,0.0,1,21.7,UPI,17.4,3,Medium,Premium,1,4,0
O001820,2025-01-17 13:16:46.315157,C00343,P00109,Electronics,821.41,4.86,0.0694,47,3,0,0.0,1,25.9,UPI,21.8,3,High,Mid,1,4,0
O001821,2025-01-17 13:29:52.574814,C01338,P02258,Fashion,1239.01,3.9,0.2452,31,9,1,0.1111,1,15.5,UPI,17.4,3,Medium,Mid,1,4,1
O001822,2025-01-17 13:42:58.834470,C06502,P00213,Fashion,1149.68,4.58,0.1785,63,10,1,0.1,1,0.0,COD,7.8,3,Low,Mid,1,4,1
O001823,2025-01-17 13:56:05.094127,C01970,P01108,Fashion,1169.15,4.13,0.246,25,14,2,0.1429,1,26.1,COD,11.7,4,High,Mid,1,4,1
O001824,2025-01-17 14:09:11.353783,C03136,P01980,Books,2644.73,4.08,0.0332,18,6,0,0.0,1,22.0,UPI,4.1,1,Medium,Premium,1,4,0
O001825,2025-01-17 14:22:17.613440,C04305,P00568,Fashion,8345.49,3.38,0.2149,49,7,2,0.2857,3,16.0,UPI,18.4,3,Medium,Luxury,1,4,0
O001826,2025-01-17 14:35:23.873096,C00757,P00049,Fashion,526.47,3.79,0.239,52,10,1,0.1,1,26.3,Credit Card,10.4,3,High,Mid,1,4,1
O001827,2025-01-17 14:48:30.132753,C07343,P00260,Electronics,983.77,3.52,0.1097,57,5,0,0.0,2,0.0,UPI,19.8,3,Low,Mid,1,4,0
O001828,2025-01-17 15:01:36.392409,C06592,P02347,Electronics,423.01,3.57,0.1122,63,9,2,0.2222,1,26.9,Debit Card,1.0,4,High,Budget,1,4,0
O001829,2025-01-17 15:14:42.652066,C06632,P01584,Fashion,1796.0,4.7,0.2652,21,9,0,0.0,1,15.6,Debit Card,9.5,2,Medium,Premium,1,4,0
O001830,2025-01-17 15:27:48.911722,C04352,P01675,Electronics,2173.43,4.07,0.1328,44,14,0,0.0,1,33.5,COD,15.6,3,High,Premium,1,4,0
O001831,2025-01-17 15:40:55.171379,C04913,P00997,Sports,384.29,3.97,0.0733,19,13,1,0.0769,2,19.1,Credit Card,5.8,2,Medium,Budget,1,4,0
O001832,2025-01-17 15:54:01.431035,C02260,P02482,Books,1037.47,4.41,0.02,64,10,1,0.1,1,14.9,Debit Card,9.1,3,Medium,Mid,1,4,0
O001833,2025-01-17 16:07:07.690692,C02462,P00104,Books,2380.38,4.43,0.0889,28,11,6,0.5455,2,25.6,UPI,4.3,3,High,Premium,1,4,1
O001834,2025-01-17 16:20:13.950348,C02227,P02258,Fashion,1239.01,3.9,0.2452,59,6,1,0.1667,1,35.9,Credit Card,40.9,5,High,Mid,1,4,1
O001835,2025-01-17 16:33:20.210005,C04061,P01998,Footwear,399.29,4.29,0.1681,24,8,0,0.0,1,14.8,UPI,27.2,3,Medium,Budget,1,4,0
O001836,2025-01-17 16:46:26.469661,C02609,P01755,Books,603.09,4.21,0.073,42,4,3,0.75,1,28.5,Debit Card,18.2,3,High,Mid,1,4,0
O001837,2025-01-17 16:59:32.729318,C06320,P00361,Footwear,1207.81,4.43,0.2785,32,7,4,0.5714,1,17.8,UPI,16.9,3,Medium,Mid,1,4,1
O001838,2025-01-17 17:12:38.988974,C07619,P00805,Beauty,1136.58,3.42,0.052,30,5,2,0.4,1,32.5,COD,61.4,3,High,Mid,1,4,0
O001839,2025-01-17 17:25:45.248631,C05920,P02332,Books,397.61,4.65,0.0463,60,9,0,0.0,1,30.4,Debit Card,4.5,3,High,Budget,1,4,0
O001840,2025-01-17 17:38:51.508287,C01357,P01170,Books,203.79,3.89,0.0583,34,10,0,0.0,2,18.8,COD,12.1,2,Medium,Budget,1,4,0
O001841,2025-01-17 17:51:57.767944,C05258,P01287,Home & Kitchen,1080.53,4.61,0.1529,31,5,3,0.6,3,27.5,COD,6.8,2,High,Mid,1,4,1
O001842,2025-01-17 18:05:04.027600,C00060,P01546,Home & Kitchen,3238.3,4.32,0.1517,50,6,1,0.1667,1,18.4,Wallet,21.1,3,Medium,Premium,1,4,0
O001843,2025-01-17 18:18:10.287257,C00918,P00915,Fashion,229.98,4.28,0.2814,54,5,2,0.4,2,29.0,UPI,14.6,2,High,Budget,1,4,1
O001844,2025-01-17 18:31:16.546913,C07406,P00426,Home & Kitchen,2792.11,4.62,0.1044,44,10,5,0.5,1,16.6,Credit Card,23.9,4,Medium,Premium,1,4,0
O001845,2025-01-17 18:44:22.806570,C06960,P02385,Books,804.48,3.6,0.0402,44,12,0,0.0,1,7.1,UPI,3.8,3,Low,Mid,1,4,0
O001846,2025-01-17 18:57:29.066226,C07318,P01520,Electronics,375.43,4.17,0.0784,59,6,0,0.0,1,6.0,UPI,9.0,3,Low,Budget,1,4,0
O001847,2025-01-17 19:10:35.325883,C05968,P00328,Fashion,425.49,3.9,0.279,46,6,0,0.0,1,20.9,Credit Card,1.0,2,Medium,Budget,1,4,0
O001848,2025-01-17 19:23:41.585539,C04569,P01625,Sports,6688.64,3.73,0.0543,32,3,2,0.6667,2,34.5,UPI,12.4,2,High,Luxury,1,4,0
O001849,2025-01-17 19:36:47.845196,C06566,P00460,Fashion,5210.11,4.03,0.293,30,12,4,0.3333,1,13.7,Debit Card,22.7,2,Medium,Luxury,1,4,1
O001850,2025-01-17 19:49:54.104852,C05991,P00284,Fashion,3142.1,3.45,0.208,20,4,1,0.25,1,17.8,Credit Card,37.2,4,Medium,Premium,1,4,0
O001851,2025-01-17 20:03:00.364509,C00247,P01630,Beauty,328.2,4.11,0.0606,53,6,0,0.0,1,27.4,COD,9.0,3,High,Budget,1,4,0
O001852,2025-01-17 20:16:06.624165,C03477,P01716,Fashion,1476.6,4.89,0.2453,43,6,1,0.1667,1,7.4,COD,7.7,2,Low,Mid,1,4,0
O001853,2025-01-17 20:29:12.883822,C06131,P02296,Fashion,1501.55,4.13,0.2326,21,5,1,0.2,3,35.4,UPI,11.3,4,High,Premium,1,4,1
O001854,2025-01-17 20:42:19.143478,C00340,P01468,Beauty,2222.79,4.16,0.1241,62,1,1,1.0,3,32.1,UPI,3.4,3,High,Premium,1,4,1
O001855,2025-01-17 20:55:25.403135,C03350,P00153,Sports,452.39,3.68,0.086,54,8,2,0.25,3,32.4,Debit Card,16.9,3,High,Budget,1,4,0
O001856,2025-01-17 21:08:31.662791,C01851,P01018,Books,488.45,3.52,0.02,21,10,0,0.0,1,19.2,COD,7.1,3,Medium,Budget,1,4,0
O001857,2025-01-17 21:21:37.922448,C01628,P01230,Electronics,308.97,3.31,0.1462,45,10,1,0.1,1,14.0,UPI,12.7,3,Medium,Budget,1,4,0
O001858,2025-01-17 21:34:44.182104,C06978,P02246,Electronics,2099.65,4.42,0.0651,27,10,2,0.2,1,7.0,UPI,29.8,3,Low,Premium,1,4,1
O001859,2025-01-17 21:47:50.441761,C01217,P00701,Beauty,284.46,3.95,0.0936,41,5,2,0.4,1,14.6,COD,7.0,2,Medium,Budget,1,4,0
O001860,2025-01-17 22:00:56.701417,C05045,P02365,Footwear,1243.0,3.83,0.2015,55,4,0,0.0,1,5.4,Credit Card,13.2,3,Low,Mid,1,4,1
O001861,2025-01-17 22:14:02.961074,C04080,P00262,Fashion,1946.23,4.1,0.2553,53,8,0,0.0,2,1.1,Debit Card,4.9,3,Low,Premium,1,4,0
O001862,2025-01-17 22:27:09.220730,C03892,P02081,Electronics,4275.22,4.05,0.1326,61,6,0,0.0,1,17.9,Debit Card,23.2,3,Medium,Premium,1,4,0
O001863,2025-01-17 22:40:15.480387,C05166,P02014,Electronics,939.89,3.37,0.1139,21,7,0,0.0,1,17.4,COD,15.8,2,Medium,Mid,1,4,0
O001864,2025-01-17 22:53:21.740043,C07900,P02331,Fashion,952.43,3.67,0.2665,31,11,1,0.0909,1,41.3,UPI,24.7,1,Very High,Mid,1,4,1
O001865,2025-01-17 23:06:27.999699,C01282,P01899,Sports,1237.06,4.7,0.1199,52,6,2,0.3333,1,0.0,COD,2.9,3,Low,Mid,1,4,0
O001866,2025-01-17 23:19:34.259356,C03812,P01910,Fashion,400.42,4.67,0.2455,38,4,0,0.0,1,33.4,Wallet,14.3,2,High,Budget,1,4,1
O001867,2025-01-17 23:32:40.519012,C03716,P01635,Sports,1524.41,3.84,0.0589,31,9,0,0.0,2,29.1,COD,31.3,2,High,Premium,1,4,0
O001868,2025-01-17 23:45:46.778669,C02129,P02453,Fashion,553.37,4.02,0.2337,21,11,0,0.0,1,15.4,Credit Card,12.3,4,Medium,Mid,1,4,1
O001869,2025-01-17 23:58:53.038325,C01630,P00348,Fashion,3330.56,4.04,0.2116,23,10,1,0.1,1,27.6,Debit Card,1.9,2,High,Premium,1,4,0
O001870,2025-01-18 00:11:59.297982,C01324,P01321,Fashion,1020.68,3.74,0.2721,59,7,0,0.0,1,36.8,UPI,38.2,4,High,Mid,1,5,0
O001871,2025-01-18 00:25:05.557638,C07472,P02299,Footwear,3334.75,3.94,0.2241,63,13,3,0.2308,1,5.4,Debit Card,13.5,3,Low,Premium,1,5,1
O001872,2025-01-18 00:38:11.817295,C02540,P00574,Beauty,5708.26,3.88,0.1053,41,7,0,0.0,1,5.0,Debit Card,6.4,3,Low,Luxury,1,5,0
O001873,2025-01-18 00:51:18.076951,C05352,P00576,Electronics,839.89,4.02,0.0817,41,4,3,0.75,1,25.7,Debit Card,26.7,3,High,Mid,1,5,0
O001874,2025-01-18 01:04:24.336608,C04858,P00697,Fashion,1188.61,4.91,0.2704,47,10,2,0.2,1,24.8,UPI,16.9,3,Medium,Mid,1,5,0
O001875,2025-01-18 01:17:30.596264,C02990,P02077,Home & Kitchen,1180.69,4.18,0.1617,38,5,0,0.0,1,27.9,Credit Card,28.6,3,High,Mid,1,5,1
O001876,2025-01-18 01:30:36.855921,C06374,P00105,Fashion,497.15,3.84,0.2309,52,10,5,0.5,2,11.0,UPI,11.3,4,Medium,Budget,1,5,0
O001877,2025-01-18 01:43:43.115577,C05338,P01410,Home & Kitchen,942.69,3.85,0.1116,45,7,2,0.2857,1,23.1,UPI,10.2,3,Medium,Mid,1,5,0
O001878,2025-01-18 01:56:49.375234,C07455,P00826,Fashion,323.14,3.3,0.2448,46,11,0,0.0,1,11.9,COD,22.5,2,Medium,Budget,1,5,0
O001879,2025-01-18 02:09:55.634890,C04963,P02229,Footwear,707.78,3.81,0.2132,64,2,0,0.0,1,6.3,COD,9.2,1,Low,Mid,1,5,0
O001880,2025-01-18 02:23:01.894547,C04256,P02484,Footwear,2343.47,4.33,0.1897,33,7,1,0.1429,1,13.9,UPI,10.2,2,Medium,Premium,1,5,0
O001881,2025-01-18 02:36:08.154203,C05238,P01928,Electronics,1396.94,3.91,0.0517,56,11,1,0.0909,1,4.9,Debit Card,38.0,4,Low,Mid,1,5,0
O001882,2025-01-18 02:49:14.413860,C02117,P02087,Home & Kitchen,267.72,4.45,0.1279,63,3,0,0.0,2,0.0,Credit Card,22.8,3,Low,Budget,1,5,0
O001883,2025-01-18 03:02:20.673516,C01564,P01204,Footwear,2941.83,3.48,0.1691,61,12,5,0.4167,1,10.6,UPI,14.5,3,Medium,Premium,1,5,1
O001884,2025-01-18 03:15:26.933173,C07028,P00589,Home & Kitchen,956.81,4.08,0.151,63,14,1,0.0714,1,2.7,UPI,14.3,2,Low,Mid,1,5,0
O001885,2025-01-18 03:28:33.192829,C06865,P01487,Home & Kitchen,21610.57,4.12,0.1043,60,8,4,0.5,2,10.9,UPI,6.1,3,Medium,Luxury,1,5,0
O001886,2025-01-18 03:41:39.452486,C07001,P00245,Beauty,1305.75,3.62,0.0916,60,4,1,0.25,1,1.7,Wallet,7.1,4,Low,Mid,1,5,0
O001887,2025-01-18 03:54:45.712142,C05451,P00690,Sports,460.14,3.46,0.1474,29,7,0,0.0,2,6.5,Wallet,15.4,3,Low,Budget,1,5,0
O001888,2025-01-18 04:07:51.971799,C05375,P01937,Fashion,466.47,4.33,0.2141,52,12,3,0.25,1,19.3,Credit Card,11.8,3,Medium,Budget,1,5,0
O001889,2025-01-18 04:20:58.231455,C04147,P01783,Footwear,405.47,4.06,0.1886,37,13,4,0.3077,3,20.1,COD,7.9,3,Medium,Budget,1,5,0
O001890,2025-01-18 04:34:04.491112,C07614,P01881,Home & Kitchen,248.28,4.21,0.1265,49,8,1,0.125,1,38.3,Credit Card,4.7,3,High,Budget,1,5,0
O001891,2025-01-18 04:47:10.750768,C00547,P01897,Fashion,3033.85,3.73,0.2924,38,6,1,0.1667,1,10.6,UPI,12.4,3,Medium,Premium,1,5,0
O001892,2025-01-18 05:00:17.010425,C02967,P02300,Beauty,1791.65,4.08,0.0879,29,7,0,0.0,2,36.6,UPI,5.7,3,High,Premium,1,5,0
O001893,2025-01-18 05:13:23.270081,C04245,P02184,Fashion,1043.95,3.99,0.2434,34,6,0,0.0,1,22.1,COD,16.3,2,Medium,Mid,1,5,0
O001894,2025-01-18 05:26:29.529738,C05023,P01678,Books,592.6,4.85,0.02,50,6,0,0.0,1,3.1,UPI,4.6,4,Low,Mid,1,5,0
O001895,2025-01-18 05:39:35.789394,C04975,P00189,Electronics,1308.9,4.17,0.0518,55,4,0,0.0,3,27.8,COD,27.2,3,High,Mid,1,5,0
O001896,2025-01-18 05:52:42.049051,C03519,P00191,Beauty,1013.16,3.98,0.0901,49,6,2,0.3333,1,17.1,COD,28.0,3,Medium,Mid,1,5,0
O001897,2025-01-18 06:05:48.308707,C04377,P01870,Footwear,733.79,3.42,0.216,32,9,3,0.3333,1,37.0,UPI,3.3,2,High,Mid,1,5,1
O001898,2025-01-18 06:18:54.568364,C05948,P02474,Footwear,568.34,3.53,0.2013,61,10,2,0.2,1,38.6,Credit Card,24.6,3,High,Mid,1,5,1
O001899,2025-01-18 06:32:00.828020,C07425,P01498,Electronics,1269.27,4.02,0.06,63,5,1,0.2,2,12.4,COD,23.1,3,Medium,Mid,1,5,1
O001900,2025-01-18 06:45:07.087677,C01323,P02469,Footwear,3383.93,4.09,0.213,43,8,0,0.0,2,18.9,Credit Card,19.1,4,Medium,Premium,1,5,0
O001901,2025-01-18 06:58:13.347333,C05728,P01481,Books,884.35,4.07,0.0697,22,8,3,0.375,2,0.0,Debit Card,29.4,4,Low,Mid,1,5,0
O001902,2025-01-18 07:11:19.606990,C06995,P00605,Footwear,805.14,4.3,0.2033,53,6,4,0.6667,1,0.3,Credit Card,7.2,2,Low,Mid,1,5,1
O001903,2025-01-18 07:24:25.866646,C05990,P00092,Fashion,7366.3,4.46,0.2412,44,12,4,0.3333,2,26.5,Credit Card,4.8,3,High,Luxury,1,5,1
O001904,2025-01-18 07:37:32.126303,C07109,P00156,Beauty,4603.34,4.06,0.0802,31,9,1,0.1111,1,8.5,Credit Card,13.5,3,Low,Premium,1,5,0
O001905,2025-01-18 07:50:38.385959,C04708,P00141,Home & Kitchen,1280.88,3.72,0.1075,43,5,0,0.0,1,21.7,Wallet,9.1,3,Medium,Mid,1,5,1
O001906,2025-01-18 08:03:44.645616,C05108,P02068,Home & Kitchen,283.28,4.59,0.126,62,8,3,0.375,1,19.2,UPI,3.2,2,Medium,Budget,1,5,0
O001907,2025-01-18 08:16:50.905272,C04468,P02367,Books,464.75,3.41,0.0426,62,10,0,0.0,1,14.1,Credit Card,5.5,3,Medium,Budget,1,5,0
O001908,2025-01-18 08:29:57.164929,C01560,P01334,Fashion,1428.68,3.94,0.203,58,4,2,0.5,1,7.1,UPI,26.2,4,Low,Mid,1,5,0
O001909,2025-01-18 08:43:03.424585,C01608,P00434,Books,568.28,3.39,0.0689,45,10,3,0.3,1,14.8,Credit Card,9.8,3,Medium,Mid,1,5,0
O001910,2025-01-18 08:56:09.684242,C05543,P00448,Fashion,801.19,4.67,0.1849,32,10,1,0.1,1,19.4,COD,14.8,3,Medium,Mid,1,5,1
O001911,2025-01-18 09:09:15.943898,C05640,P02214,Fashion,587.0,3.88,0.2473,61,8,2,0.25,1,16.0,Credit Card,8.5,2,Medium,Mid,1,5,0
O001912,2025-01-18 09:22:22.203555,C04737,P01526,Fashion,1766.74,4.01,0.2808,20,6,3,0.5,1,17.0,Credit Card,23.9,3,Medium,Premium,1,5,1
O001913,2025-01-18 09:35:28.463211,C07416,P00546,Electronics,3551.69,4.06,0.1437,49,12,2,0.1667,1,11.5,Debit Card,12.0,3,Medium,Premium,1,5,0
O001914,2025-01-18 09:48:34.722868,C00090,P00472,Books,2231.4,4.58,0.0666,57,2,1,0.5,1,13.9,COD,18.1,2,Medium,Premium,1,5,0
O001915,2025-01-18 10:01:40.982524,C04013,P01822,Beauty,259.51,4.01,0.1557,50,9,3,0.3333,2,23.6,Debit Card,5.6,3,Medium,Budget,1,5,0
O001916,2025-01-18 10:14:47.242181,C02240,P01105,Fashion,4578.79,3.73,0.207,59,9,0,0.0,2,11.8,Debit Card,14.8,2,Medium,Premium,1,5,0
O001917,2025-01-18 10:27:53.501837,C04290,P02036,Fashion,1139.72,4.39,0.248,32,4,1,0.25,2,17.0,UPI,3.0,2,Medium,Mid,1,5,1
O001918,2025-01-18 10:40:59.761494,C00541,P02369,Fashion,526.91,4.49,0.2515,51,5,0,0.0,1,16.3,Credit Card,12.5,2,Medium,Mid,1,5,0
O001919,2025-01-18 10:54:06.021150,C05353,P01483,Home & Kitchen,939.24,3.76,0.1138,23,2,0,0.0,1,2.8,COD,22.4,4,Low,Mid,1,5,0
O001920,2025-01-18 11:07:12.280807,C04060,P00825,Fashion,3158.86,4.07,0.2373,45,6,2,0.3333,1,25.7,UPI,51.3,4,High,Premium,1,5,1
O001921,2025-01-18 11:20:18.540463,C01770,P00035,Books,3599.27,2.72,0.02,27,7,1,0.1429,1,34.9,COD,9.9,4,High,Premium,1,5,0
O001922,2025-01-18 11:33:24.800120,C01113,P00357,Fashion,1213.41,3.67,0.2281,27,5,2,0.4,1,44.0,Wallet,9.8,3,Very High,Mid,1,5,0
O001923,2025-01-18 11:46:31.059776,C01304,P02002,Fashion,998.44,4.07,0.2593,60,6,1,0.1667,1,20.8,Credit Card,15.1,3,Medium,Mid,1,5,0
O001924,2025-01-18 11:59:37.319432,C02629,P00875,Beauty,1268.58,3.95,0.0923,46,8,1,0.125,1,38.1,UPI,12.1,2,High,Mid,1,5,0
O001925,2025-01-18 12:12:43.579089,C01458,P00026,Beauty,1044.19,4.65,0.1226,39,10,4,0.4,1,39.7,Credit Card,10.3,5,High,Mid,1,5,0
